INFO 2025-06-19 11:19:40,790 autoreload 15540 26716 Watching for file changes with StatReloader
INFO 2025-06-19 20:41:18,671 views 14596 19448 Number of detections: 1
INFO 2025-06-19 20:41:18,672 views 14596 19448 Files in request: ['image_0']
INFO 2025-06-19 20:41:18,673 views 14596 19448 Detection 0: image_key=image_0
INFO 2025-06-19 20:41:18,673 views 14596 19448 Found file for image_0: upload_image_07765932901510839689.jpg, size: 1037534
INFO 2025-06-19 20:41:18,740 views 14596 19448 Serializer is valid, saving...
INFO 2025-06-19 20:41:18,757 views 14596 19448 === Instance 0 Debug ===
INFO 2025-06-19 20:41:18,759 views 14596 19448 Server ID: 76436744-d58e-4e3f-b338-537fac348082
INFO 2025-06-19 20:41:18,759 views 14596 19448 Image field name: images/76436744-d58e-4e3f-b338-537fac348082.jpg
INFO 2025-06-19 20:41:18,759 views 14596 19448 Image field path: F:\pest_detection_app_backend\pest_detection_backend\media\images\76436744-d58e-4e3f-b338-537fac348082.jpg
INFO 2025-06-19 20:41:18,759 views 14596 19448 Image field URL: /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg
INFO 2025-06-19 20:41:18,759 views 14596 19448 File exists on disk: True
INFO 2025-06-19 20:41:18,759 views 14596 19448 File size: 1037534 bytes
INFO 2025-06-19 20:41:18,764 basehttp 14596 19448 "POST /detection/upload/ HTTP/1.1" 201 602
INFO 2025-06-19 20:44:01,066 basehttp 14596 18632 "POST /user_management/google_sign_in HTTP/1.1" 200 393
INFO 2025-06-19 20:44:01,463 basehttp 14596 18632 "GET /user_management/check_is_google_user HTTP/1.1" 200 52
INFO 2025-06-19 20:44:02,501 basehttp 14596 22932 "POST /detection/fetch/ HTTP/1.1" 200 495
WARNING 2025-06-19 20:44:03,197 log 14596 9528 Not Found: /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg
WARNING 2025-06-19 20:44:03,198 basehttp 14596 9528 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 404 179
INFO 2025-06-19 20:45:11,397 autoreload 14596 21356 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:45:12,367 autoreload 6572 18780 Watching for file changes with StatReloader
INFO 2025-06-19 20:45:15,862 basehttp 6572 15552 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:45:20,563 basehttp 6572 15552 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:45:20,697 basehttp 6572 21196 "POST /detection/fetch/ HTTP/1.1" 200 495
WARNING 2025-06-19 20:45:21,534 log 6572 23452 Not Found: /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg
WARNING 2025-06-19 20:45:21,534 basehttp 6572 23452 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 404 179
INFO 2025-06-19 20:45:48,936 autoreload 6572 18780 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:45:56,451 autoreload 14308 24812 Watching for file changes with StatReloader
INFO 2025-06-19 20:46:03,491 basehttp 14308 11600 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:46:03,577 basehttp 14308 28336 "POST /detection/fetch/ HTTP/1.1" 200 495
WARNING 2025-06-19 20:46:04,126 log 14308 1048 Not Found: /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg
WARNING 2025-06-19 20:46:04,127 basehttp 14308 1048 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 404 179
INFO 2025-06-19 20:46:27,583 autoreload 14308 24812 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\urls.py changed, reloading.
INFO 2025-06-19 20:46:28,316 autoreload 27352 4712 Watching for file changes with StatReloader
INFO 2025-06-19 20:46:33,203 autoreload 27352 4712 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\urls.py changed, reloading.
INFO 2025-06-19 20:46:34,037 autoreload 11636 26320 Watching for file changes with StatReloader
INFO 2025-06-19 20:46:37,934 autoreload 6180 8316 Watching for file changes with StatReloader
INFO 2025-06-19 20:46:45,572 basehttp 6180 8620 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:46:45,656 basehttp 6180 15124 "POST /detection/fetch/ HTTP/1.1" 200 495
WARNING 2025-06-19 20:46:46,461 log 6180 17664 Not Found: /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg
WARNING 2025-06-19 20:46:46,462 basehttp 6180 17664 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 404 179
INFO 2025-06-19 20:47:06,667 autoreload 19224 25480 Watching for file changes with StatReloader
INFO 2025-06-19 20:47:11,229 basehttp 19224 17568 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:47:11,302 basehttp 19224 11904 "POST /detection/fetch/ HTTP/1.1" 200 495
INFO 2025-06-19 20:47:11,926 basehttp 19224 15540 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 200 1037534
INFO 2025-06-19 20:47:22,185 basehttp 19224 11904 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-19 20:47:22,274 views 19224 23136 === Starting batch upload ===
INFO 2025-06-19 20:47:22,276 views 19224 23136 MEDIA_ROOT: F:\pest_detection_app_backend\pest_detection_backend\media
INFO 2025-06-19 20:47:22,277 views 19224 23136 MEDIA_URL: /media/
INFO 2025-06-19 20:47:22,279 views 19224 23136 Media root exists: True
INFO 2025-06-19 20:47:22,281 views 19224 23136 Images dir exists: True
INFO 2025-06-19 20:47:22,281 views 19224 23136 Images dir writable: True
INFO 2025-06-19 20:47:22,284 views 19224 23136 Number of detections: 0
INFO 2025-06-19 20:47:22,284 views 19224 23136 Files in request: []
INFO 2025-06-19 20:47:22,285 views 19224 23136 Serializer is valid, saving...
INFO 2025-06-19 20:47:22,287 basehttp 19224 23136 "POST /detection/upload/ HTTP/1.1" 201 2
INFO 2025-06-19 20:47:22,564 basehttp 19224 23136 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-19 20:50:40,918 autoreload 19224 25480 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:50:41,824 autoreload 29496 16772 Watching for file changes with StatReloader
INFO 2025-06-19 20:50:43,561 autoreload 29496 16772 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:50:50,124 autoreload 28456 19140 Watching for file changes with StatReloader
INFO 2025-06-19 20:52:32,642 basehttp 28456 13964 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:52:36,932 basehttp 28456 13964 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:52:37,165 basehttp 28456 16924 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-19 20:52:37,372 basehttp 28456 16924 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-19 20:52:37,474 views 28456 16924 === Starting batch upload ===
INFO 2025-06-19 20:52:37,474 views 28456 16924 MEDIA_ROOT: F:\pest_detection_app_backend\pest_detection_backend\media
INFO 2025-06-19 20:52:37,475 views 28456 16924 MEDIA_URL: /media/
INFO 2025-06-19 20:52:37,476 views 28456 16924 Media root exists: True
INFO 2025-06-19 20:52:37,476 views 28456 16924 Images dir exists: True
INFO 2025-06-19 20:52:37,476 views 28456 16924 Images dir writable: True
INFO 2025-06-19 20:52:39,181 views 28456 16924 Number of detections: 1
INFO 2025-06-19 20:52:39,182 views 28456 16924 Files in request: ['image_0']
INFO 2025-06-19 20:52:39,182 views 28456 16924 Detection 0: image_key=image_0
INFO 2025-06-19 20:52:39,182 views 28456 16924 Found file for image_0: upload_image_01277089176498612480.jpg, size: 179128
INFO 2025-06-19 20:52:39,211 basehttp 28456 23524 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-19 20:52:39,329 views 28456 16924 Serializer is valid, saving...
INFO 2025-06-19 20:52:39,348 views 28456 16924 === Instance 0 Debug ===
INFO 2025-06-19 20:52:39,348 views 28456 16924 Server ID: 2e750f0b-4a1b-479b-865c-2f19ed3895bc
INFO 2025-06-19 20:52:39,349 views 28456 16924 Image field name: images/2e750f0b-4a1b-479b-865c-2f19ed3895bc.jpg
INFO 2025-06-19 20:52:39,350 views 28456 16924 Image field path: F:\pest_detection_app_backend\pest_detection_backend\media\images\2e750f0b-4a1b-479b-865c-2f19ed3895bc.jpg
INFO 2025-06-19 20:52:39,350 views 28456 16924 Image field URL: /media/images/2e750f0b-4a1b-479b-865c-2f19ed3895bc.jpg
INFO 2025-06-19 20:52:39,350 views 28456 16924 File exists on disk: True
INFO 2025-06-19 20:52:39,351 views 28456 16924 File size: 179128 bytes
INFO 2025-06-19 20:52:39,373 basehttp 28456 16924 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-19 20:52:50,643 basehttp 28456 13964 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:53:49,576 basehttp 28456 7464 "POST /user_management/google_sign_in HTTP/1.1" 200 393
INFO 2025-06-19 20:53:50,000 basehttp 28456 7464 "GET /user_management/check_is_google_user HTTP/1.1" 200 52
INFO 2025-06-19 20:53:51,117 basehttp 28456 26912 "POST /detection/fetch/ HTTP/1.1" 200 935
INFO 2025-06-19 20:53:51,840 basehttp 28456 21052 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 200 1037534
INFO 2025-06-19 20:54:02,868 basehttp 28456 18428 "GET /media/images/2e750f0b-4a1b-479b-865c-2f19ed3895bc.jpg HTTP/1.1" 200 179128
INFO 2025-06-19 20:54:04,974 basehttp 28456 26912 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-19 20:54:04,992 views 28456 19692 === Starting batch upload ===
INFO 2025-06-19 20:54:04,992 views 28456 19692 MEDIA_ROOT: F:\pest_detection_app_backend\pest_detection_backend\media
INFO 2025-06-19 20:54:04,992 views 28456 19692 MEDIA_URL: /media/
INFO 2025-06-19 20:54:04,993 views 28456 19692 Media root exists: True
INFO 2025-06-19 20:54:04,993 views 28456 19692 Images dir exists: True
INFO 2025-06-19 20:54:04,994 views 28456 19692 Images dir writable: True
INFO 2025-06-19 20:54:04,995 views 28456 19692 Number of detections: 0
INFO 2025-06-19 20:54:04,995 views 28456 19692 Files in request: []
INFO 2025-06-19 20:54:04,995 views 28456 19692 Serializer is valid, saving...
INFO 2025-06-19 20:54:04,997 basehttp 28456 19692 "POST /detection/upload/ HTTP/1.1" 201 2
INFO 2025-06-19 20:54:05,246 basehttp 28456 19692 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-19 20:54:39,366 autoreload 28456 19140 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:54:40,376 autoreload 28028 23380 Watching for file changes with StatReloader
INFO 2025-06-19 20:55:38,134 autoreload 28028 23380 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:55:39,100 autoreload 28220 12440 Watching for file changes with StatReloader
INFO 2025-06-19 20:55:41,096 autoreload 28220 12440 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:55:41,877 autoreload 8816 28820 Watching for file changes with StatReloader
INFO 2025-06-19 20:55:46,803 autoreload 8816 28820 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:55:47,490 autoreload 10696 12760 Watching for file changes with StatReloader
INFO 2025-06-19 20:55:59,651 autoreload 10696 12760 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 20:56:00,329 autoreload 3400 27364 Watching for file changes with StatReloader
INFO 2025-06-19 20:56:12,717 basehttp 3400 23204 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:56:17,115 basehttp 3400 23204 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 20:56:17,168 basehttp 3400 19968 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-19 20:56:17,363 basehttp 3400 19968 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-19 20:56:17,404 views 3400 10248 === Starting batch upload ===
INFO 2025-06-19 20:56:17,404 views 3400 10248 MEDIA_ROOT: F:\pest_detection_app_backend\pest_detection_backend\media
INFO 2025-06-19 20:56:17,404 views 3400 10248 MEDIA_URL: /media/
INFO 2025-06-19 20:56:17,404 views 3400 10248 Media root exists: True
INFO 2025-06-19 20:56:17,404 views 3400 10248 Images dir exists: True
INFO 2025-06-19 20:56:17,404 views 3400 10248 Images dir writable: True
INFO 2025-06-19 20:56:18,656 views 3400 10248 Number of detections: 1
INFO 2025-06-19 20:56:18,656 views 3400 10248 Files in request: ['image_0']
INFO 2025-06-19 20:56:18,656 views 3400 10248 Detection 0: image_key=image_0
INFO 2025-06-19 20:56:18,656 views 3400 10248 Found file for image_0: upload_image_08422441620675449656.jpg, size: 120814
INFO 2025-06-19 20:56:18,663 basehttp 3400 19968 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-19 20:56:18,769 views 3400 10248 Serializer is valid, saving...
INFO 2025-06-19 20:56:18,786 views 3400 10248 === Instance 0 Debug ===
INFO 2025-06-19 20:56:18,786 views 3400 10248 Server ID: 49ed7f9d-61f5-4eb5-924a-0e7271b32e0a
INFO 2025-06-19 20:56:18,786 views 3400 10248 Image field name: images/49ed7f9d-61f5-4eb5-924a-0e7271b32e0a.jpg
INFO 2025-06-19 20:56:18,786 views 3400 10248 Image field path: F:\pest_detection_app_backend\pest_detection_backend\media\images\49ed7f9d-61f5-4eb5-924a-0e7271b32e0a.jpg
INFO 2025-06-19 20:56:18,786 views 3400 10248 Image field URL: /media/images/49ed7f9d-61f5-4eb5-924a-0e7271b32e0a.jpg
INFO 2025-06-19 20:56:18,787 views 3400 10248 File exists on disk: True
INFO 2025-06-19 20:56:18,787 views 3400 10248 File size: 120814 bytes
INFO 2025-06-19 20:56:18,797 basehttp 3400 10248 "POST /detection/upload/ HTTP/1.1" 201 1354
INFO 2025-06-19 20:57:45,283 basehttp 3400 18100 "POST /user_management/google_sign_in HTTP/1.1" 200 393
INFO 2025-06-19 20:57:45,721 basehttp 3400 18100 "GET /user_management/check_is_google_user HTTP/1.1" 200 52
INFO 2025-06-19 20:57:46,704 basehttp 3400 6864 "POST /detection/fetch/ HTTP/1.1" 200 2128
INFO 2025-06-19 20:57:47,664 basehttp 3400 17652 "GET /media/images/76436744-d58e-4e3f-b338-537fac348082.jpg HTTP/1.1" 200 1037534
INFO 2025-06-19 20:57:58,192 basehttp 3400 6732 "GET /media/images/2e750f0b-4a1b-479b-865c-2f19ed3895bc.jpg HTTP/1.1" 200 179128
INFO 2025-06-19 20:58:00,747 basehttp 3400 8464 "GET /media/images/49ed7f9d-61f5-4eb5-924a-0e7271b32e0a.jpg HTTP/1.1" 200 120814
INFO 2025-06-19 20:58:02,444 basehttp 3400 6864 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-19 20:58:02,492 views 3400 11904 === Starting batch upload ===
INFO 2025-06-19 20:58:02,493 views 3400 11904 MEDIA_ROOT: F:\pest_detection_app_backend\pest_detection_backend\media
INFO 2025-06-19 20:58:02,493 views 3400 11904 MEDIA_URL: /media/
INFO 2025-06-19 20:58:02,493 views 3400 11904 Media root exists: True
INFO 2025-06-19 20:58:02,494 views 3400 11904 Images dir exists: True
INFO 2025-06-19 20:58:02,494 views 3400 11904 Images dir writable: True
INFO 2025-06-19 20:58:02,494 views 3400 11904 Number of detections: 0
INFO 2025-06-19 20:58:02,494 views 3400 11904 Files in request: []
INFO 2025-06-19 20:58:02,496 views 3400 11904 Serializer is valid, saving...
INFO 2025-06-19 20:58:02,496 basehttp 3400 11904 "POST /detection/upload/ HTTP/1.1" 201 2
INFO 2025-06-19 20:58:02,784 basehttp 3400 11904 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-19 20:58:13,451 autoreload 3400 27364 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\urls.py changed, reloading.
INFO 2025-06-19 20:58:14,196 autoreload 21052 29032 Watching for file changes with StatReloader
INFO 2025-06-19 21:04:03,954 autoreload 21052 29032 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 21:04:04,730 autoreload 21492 14940 Watching for file changes with StatReloader
INFO 2025-06-19 21:04:42,088 autoreload 21492 14940 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 21:04:42,815 autoreload 24600 29432 Watching for file changes with StatReloader
INFO 2025-06-19 21:29:30,030 autoreload 24600 29432 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 21:29:30,922 autoreload 29292 18020 Watching for file changes with StatReloader
INFO 2025-06-19 21:29:36,296 autoreload 4444 13220 Watching for file changes with StatReloader
INFO 2025-06-19 21:30:01,124 basehttp 4444 10560 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 21:30:03,964 basehttp 4444 10560 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 21:30:04,216 basehttp 4444 6408 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-19 21:30:04,473 basehttp 4444 6408 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-19 21:30:04,494 views 4444 11028 === Starting batch upload ===
INFO 2025-06-19 21:30:04,494 views 4444 11028 MEDIA_ROOT: 
INFO 2025-06-19 21:30:04,494 views 4444 11028 MEDIA_URL: /media/
INFO 2025-06-19 21:30:04,495 views 4444 11028 Media root exists: False
INFO 2025-06-19 21:30:04,495 views 4444 11028 Images dir exists: True
INFO 2025-06-19 21:30:04,495 views 4444 11028 Images dir writable: True
INFO 2025-06-19 21:30:05,971 views 4444 11028 Number of detections: 1
INFO 2025-06-19 21:30:05,971 views 4444 11028 Files in request: ['image_0']
INFO 2025-06-19 21:30:05,971 views 4444 11028 Detection 0: image_key=image_0
INFO 2025-06-19 21:30:05,971 views 4444 11028 Found file for image_0: upload_image_04831864345785608764.jpg, size: 120814
INFO 2025-06-19 21:30:05,984 basehttp 4444 6408 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-19 21:30:06,092 views 4444 11028 Serializer is valid, saving...
INFO 2025-06-19 21:30:06,120 views 4444 11028 === Instance 0 Debug ===
INFO 2025-06-19 21:30:06,120 views 4444 11028 Server ID: bb67cafc-f803-4e5b-b2df-a423642975cc
INFO 2025-06-19 21:30:06,121 views 4444 11028 Image field name: images/bb67cafc-f803-4e5b-b2df-a423642975cc.jpg
INFO 2025-06-19 21:30:06,121 views 4444 11028 Image field path: F:\pest_detection_app_backend\pest_detection_backend\images\bb67cafc-f803-4e5b-b2df-a423642975cc.jpg
INFO 2025-06-19 21:30:06,122 views 4444 11028 Image field URL: /media/images/bb67cafc-f803-4e5b-b2df-a423642975cc.jpg
INFO 2025-06-19 21:30:06,122 views 4444 11028 File exists on disk: True
INFO 2025-06-19 21:30:06,123 views 4444 11028 File size: 120814 bytes
INFO 2025-06-19 21:30:06,130 basehttp 4444 11028 "POST /detection/upload/ HTTP/1.1" 201 1357
INFO 2025-06-19 21:31:35,986 autoreload 4444 13220 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 21:31:36,726 autoreload 24620 9116 Watching for file changes with StatReloader
INFO 2025-06-19 21:31:38,450 autoreload 24620 9116 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-19 21:31:39,162 autoreload 12204 29492 Watching for file changes with StatReloader
INFO 2025-06-19 21:31:55,368 basehttp 12204 25584 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 21:31:58,888 basehttp 12204 25584 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-19 21:31:58,924 basehttp 12204 8728 "POST /detection/fetch/ HTTP/1.1" 200 1254
WARNING 2025-06-19 21:31:59,796 log 12204 28132 Not Found: /media/images/bb67cafc-f803-4e5b-b2df-a423642975cc.jpg
WARNING 2025-06-19 21:31:59,797 basehttp 12204 28132 "GET /media/images/bb67cafc-f803-4e5b-b2df-a423642975cc.jpg HTTP/1.1" 404 179
INFO 2025-06-20 10:33:19,225 autoreload 6480 16864 Watching for file changes with StatReloader
INFO 2025-06-20 12:08:27,280 autoreload 5796 13788 Watching for file changes with StatReloader
WARNING 2025-06-20 12:10:05,207 log 5796 17896 Unauthorized: /detection/fetch/
WARNING 2025-06-20 12:10:05,209 basehttp 5796 17896 "POST /detection/fetch/ HTTP/1.1" 401 27
INFO 2025-06-20 12:12:01,090 basehttp 5796 19796 "POST /user_management/test HTTP/1.1" 201 408
INFO 2025-06-20 12:12:06,040 basehttp 5796 19796 "POST /user_management/google_sign_in HTTP/1.1" 200 393
INFO 2025-06-20 12:12:06,245 basehttp 5796 19796 "GET /user_management/check_is_google_user HTTP/1.1" 200 52
INFO 2025-06-20 12:12:07,562 basehttp 5796 26252 "POST /detection/fetch/ HTTP/1.1" 200 59
INFO 2025-06-20 12:12:07,894 views 5796 26252 === Starting batch upload ===
INFO 2025-06-20 12:12:07,895 views 5796 26252 Using Cloudinary: True
INFO 2025-06-20 12:12:07,896 views 5796 26252 Number of detections: 0
INFO 2025-06-20 12:12:07,898 views 5796 26252 Files in request: []
INFO 2025-06-20 12:12:07,898 views 5796 26252 Serializer is valid, saving...
INFO 2025-06-20 12:12:07,901 basehttp 5796 27756 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:12:07,901 basehttp 5796 26252 "POST /detection/upload/ HTTP/1.1" 201 2
INFO 2025-06-20 12:12:08,172 basehttp 5796 27756 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:12:19,978 basehttp 5796 19796 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:12:24,516 basehttp 5796 19796 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:12:24,533 basehttp 5796 27756 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:12:24,793 basehttp 5796 27756 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:12:24,799 views 5796 26252 === Starting batch upload ===
INFO 2025-06-20 12:12:24,799 views 5796 26252 Using Cloudinary: True
INFO 2025-06-20 12:12:26,578 basehttp 5796 27756 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:12:26,587 views 5796 26252 Number of detections: 1
INFO 2025-06-20 12:12:26,588 views 5796 26252 Files in request: ['image_0']
INFO 2025-06-20 12:12:26,588 views 5796 26252 Detection 0: image_key=image_0
INFO 2025-06-20 12:12:26,588 views 5796 26252 Found file for image_0: upload_image_06597904113198578002.jpg, size: 179128
INFO 2025-06-20 12:12:26,894 views 5796 26252 Serializer is valid, saving...
INFO 2025-06-20 12:12:26,911 views 5796 26252 === Instance 0 Debug ===
INFO 2025-06-20 12:12:26,913 views 5796 26252 Server ID: 861a839b-1f17-4864-bec3-7b3dd5926ae7
INFO 2025-06-20 12:12:26,913 views 5796 26252 Image field name: images/861a839b-1f17-4864-bec3-7b3dd5926ae7.jpg
INFO 2025-06-20 12:12:26,913 views 5796 26252 Image field URL: /media/images/861a839b-1f17-4864-bec3-7b3dd5926ae7.jpg
INFO 2025-06-20 12:12:27,309 views 5796 26252 Cloudinary URL: /media/images/861a839b-1f17-4864-bec3-7b3dd5926ae7.jpg
INFO 2025-06-20 12:12:27,321 basehttp 5796 26252 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-20 12:13:36,094 autoreload 5796 13788 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-20 12:13:36,972 autoreload 12332 23428 Watching for file changes with StatReloader
INFO 2025-06-20 12:13:42,692 autoreload 3936 28684 Watching for file changes with StatReloader
INFO 2025-06-20 12:13:56,624 basehttp 3936 24048 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:14:00,716 basehttp 3936 24048 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:14:00,757 basehttp 3936 20500 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:14:01,226 basehttp 3936 20500 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:14:01,291 views 3936 16176 === Starting batch upload ===
INFO 2025-06-20 12:14:01,293 views 3936 16176 Using Cloudinary: True
INFO 2025-06-20 12:14:02,953 views 3936 16176 Number of detections: 1
INFO 2025-06-20 12:14:02,953 views 3936 16176 Files in request: ['image_0']
INFO 2025-06-20 12:14:02,954 views 3936 16176 Detection 0: image_key=image_0
INFO 2025-06-20 12:14:02,954 views 3936 16176 Found file for image_0: upload_image_05414484531479099939.jpg, size: 179128
INFO 2025-06-20 12:14:02,961 basehttp 3936 20500 "POST /detection/sync/notes/ HTTP/1.1" 200 17
INFO 2025-06-20 12:14:03,122 views 3936 16176 Serializer is valid, saving...
INFO 2025-06-20 12:14:03,128 views 3936 16176 === Instance 0 Debug ===
INFO 2025-06-20 12:14:03,129 views 3936 16176 Server ID: f4c9dda2-2deb-4df6-838f-c63d376e61bc
INFO 2025-06-20 12:14:03,129 views 3936 16176 Image field name: images/f4c9dda2-2deb-4df6-838f-c63d376e61bc.jpg
INFO 2025-06-20 12:14:03,129 views 3936 16176 Image field URL: /media/images/f4c9dda2-2deb-4df6-838f-c63d376e61bc.jpg
INFO 2025-06-20 12:14:03,150 views 3936 16176 Cloudinary URL: /media/images/f4c9dda2-2deb-4df6-838f-c63d376e61bc.jpg
INFO 2025-06-20 12:14:03,164 basehttp 3936 16176 "POST /detection/upload/ HTTP/1.1" 201 605
INFO 2025-06-20 12:20:41,651 autoreload 3936 28684 F:\pest_detection_app_backend\pest_detection_backend\pest_detection_backend\settings.py changed, reloading.
INFO 2025-06-20 12:20:42,533 autoreload 11900 28024 Watching for file changes with StatReloader
INFO 2025-06-20 12:21:31,504 autoreload 11900 28024 F:\pest_detection_app_backend\pest_detection_backend\detection\views.py changed, reloading.
INFO 2025-06-20 12:22:20,760 autoreload 10168 9928 Watching for file changes with StatReloader
INFO 2025-06-20 12:22:40,329 basehttp 10168 13540 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:22:45,425 basehttp 10168 13540 "GET /user_management/get_user_info/ HTTP/1.1" 200 298
INFO 2025-06-20 12:22:45,675 basehttp 10168 20324 "POST /detection/fetch/ HTTP/1.1" 200 97
INFO 2025-06-20 12:22:45,866 basehttp 10168 20324 "GET /detection/deleted/ HTTP/1.1" 200 18
INFO 2025-06-20 12:22:45,906 views 10168 25620 === Starting batch upload ===
INFO 2025-06-20 12:22:45,906 views 10168 25620 Current DEFAULT_FILE_STORAGE: cloudinary_storage.storage.MediaCloudinaryStorage
INFO 2025-06-20 12:22:45,906 views 10168 25620 Cloudinary config: {'cloud_name': 'dqysrxkkx', 'api_key': '432688455914898', 'api_secret_set': True}
INFO 2025-06-20 12:22:47,621 views 10168 25620 Number of detections: 1
